,lat,lng,total_square,osm_amenity_points_in_0.001,osm_amenity_points_in_0.005,osm_amenity_points_in_0.0075,osm_amenity_points_in_0.01,osm_building_points_in_0.001,osm_building_points_in_0.005,osm_building_points_in_0.0075,osm_building_points_in_0.01,osm_catering_points_in_0.001,osm_catering_points_in_0.005,osm_catering_points_in_0.0075,osm_catering_points_in_0.01,osm_city_closest_dist,osm_city_nearest_population,osm_crossing_closest_dist,osm_crossing_points_in_0.001,osm_crossing_points_in_0.005,osm_crossing_points_in_0.0075,osm_crossing_points_in_0.01,osm_culture_points_in_0.001,osm_culture_points_in_0.005,osm_culture_points_in_0.0075,osm_culture_points_in_0.01,osm_finance_points_in_0.001,osm_finance_points_in_0.005,osm_finance_points_in_0.0075,osm_finance_points_in_0.01,osm_healthcare_points_in_0.005,osm_healthcare_points_in_0.0075,osm_healthcare_points_in_0.01,osm_historic_points_in_0.005,osm_historic_points_in_0.0075,osm_historic_points_in_0.01,osm_hotels_points_in_0.005,osm_hotels_points_in_0.0075,osm_hotels_points_in_0.01,osm_leisure_points_in_0.005,osm_leisure_points_in_0.0075,osm_leisure_points_in_0.01,osm_offices_points_in_0.001,osm_offices_points_in_0.005,osm_offices_points_in_0.0075,osm_offices_points_in_0.01,osm_shops_points_in_0.001,osm_shops_points_in_0.005,osm_shops_points_in_0.0075,osm_shops_points_in_0.01,osm_subway_closest_dist,osm_train_stop_closest_dist,osm_train_stop_points_in_0.005,osm_train_stop_points_in_0.0075,osm_train_stop_points_in_0.01,osm_transport_stop_closest_dist,osm_transport_stop_points_in_0.005,osm_transport_stop_points_in_0.0075,osm_transport_stop_points_in_0.01,reform_count_of_houses_1000,reform_count_of_houses_500,reform_house_population_1000,reform_house_population_500,reform_mean_floor_count_1000,reform_mean_floor_count_500,reform_mean_year_building_1000,reform_mean_year_building_500,latlng,region,realty_type,floor,loc,city,street,ts_eq_10,ts_eq_1000,y_pred,y_true,metric
275404,53.30427711738907,34.31181981498468,153.66640737253582,2,22,41,72,0,0,1,1,0,5,5,7,8.119668534058043,406553.0,0.0337568398968854,2,49,80,102,0,0,0,0,0,0,3,4,0,0,0,7,8,9,0,1,2,0,0,1,0,1,5,6,2,8,21,47,324.3051724179544,5.566027700344518,0,0,0,0.2332110726431855,7,17,26,173,58,2429.0,718.0,3.8843930635838153,3.4655172413793105,1955.3468208092488,1943.086206896552,1828.9667518198648,брянская область,10,unknown,35.0,брянск,s12321,False,False,31700.0,21898.084672742945,3.936657831351939
275441,53.24673115796453,34.360642294997874,103.57924649143496,2,46,63,84,0,0,0,0,2,11,17,18,0.388409381483339,406553.0,0.0610309558498336,1,20,30,37,0,3,6,8,0,4,4,5,3,3,4,9,11,11,1,1,2,2,2,2,0,2,3,4,0,11,17,31,328.14880052626,4.636393284438743,0,0,0,0.0560964750746811,4,7,11,157,49,1962.0,620.0,4.513513513513512,4.413043478260869,1964.4295302013425,1958.4468085106384,1829.5918826967372,брянская область,100,unknown,35.0,брянск,s18486,False,False,43100.0,35817.9859930414,0.1262905429383932
277468,59.936283,30.358030255306343,74.95391376750989,22,303,749,1338,0,1,7,15,8,113,293,497,2.158021730079596,5381736.0,0.0413851670619169,4,26,92,201,1,21,37,55,1,7,24,39,10,30,60,4,16,28,37,80,148,10,22,40,1,33,96,171,16,155,410,762,0.6514858254906545,1.0850705599558943,0,0,0,0.0907024853198069,4,42,79,416,97,7484.0,1991.0,4.730478589420655,4.793478260869565,1879.5580808080808,1874.195652173913,1819.5474927046032,санкт-петербург,110,first,35.0,санкт-петербург,s14410,False,False,588900.0,599768.547636355,0.0
277997,53.069874,36.24397046662131,782.6984228092682,0,1,1,1,0,0,0,0,0,0,0,0,16.067133308587913,319550.0,0.2642850934719679,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.24231570302163,83.69374223714966,0,0,0,0.2369905920162606,2,2,2,0,0,1949.0,602.0,6.368644067796612,6.394736842105262,1970.890625,1971.6470588235293,1923.4629459233142,орловская область,110,first,35.0,"орловский район, д. ивановское",s15441,False,False,22600.0,22138.79509020369,0.0
279181,51.729706,36.19299823078137,23.86856634105492,8,105,189,279,0,0,2,9,1,24,40,54,1.3001350758750874,443212.0,0.0842042556487429,1,40,72,84,1,10,12,12,3,10,14,21,2,6,6,10,14,17,1,1,1,4,5,12,0,2,12,16,1,49,98,156,432.5301063333732,2.4409718653854218,0,0,0,0.093641777492135,12,26,37,114,31,1044.0,394.0,4.346153846153847,4.827586206896552,1948.7641509433963,1946.6896551724135,1872.2531577368404,курская область,10,unknown,35.0,курск,s20658,False,False,52500.0,51741.69166062349,0.0
277540,55.359543,86.06883226963991,33.13640207748677,2,48,61,105,0,0,0,0,0,14,21,36,1.4119083945285833,558662.0,0.1649138647972815,0,4,15,18,0,0,0,0,0,0,1,4,1,1,2,0,1,3,1,1,1,1,1,4,0,1,4,9,1,31,32,48,199.3480464429592,2.737278074001745,0,0,0,0.1031682708241401,10,25,37,59,8,980.0,130.0,4.7627118644067785,5.0,1960.949152542373,1961.0,4764.731220990919,кемеровская область,100,unknown,85.0,кемерово,s24256,False,False,76500.0,40982.11980964101,9.0
278825,56.04165,92.90630653719344,129.25698923542876,3,33,53,114,0,0,0,0,0,11,13,25,4.079736499479169,1095286.0,0.1332921455406236,0,14,32,55,0,2,2,2,0,1,2,6,2,5,7,1,2,2,0,4,6,0,1,2,0,2,5,8,3,17,25,64,1.6032162388962432,5.691654959203782,0,0,0,0.1448401308026227,6,14,18,94,32,4257.0,1724.0,12.5,10.03125,2004.617021276596,2003.8125,5206.622713750106,красноярский край,10,unknown,95.0,красноярск,s14828,False,False,92800.0,79794.52454376819,0.007496172850686157
277462,56.031666,92.78444458134004,114.9717159608828,0,4,19,26,0,0,0,0,0,0,0,0,6.207552623035526,1095286.0,0.5255501577894894,0,1,6,24,0,0,0,0,0,1,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,15,18,0.5346289026243215,1.5356392583606966,0,0,0,0.5016915148952412,3,8,16,84,24,1910.0,603.0,5.525,5.3478260869565215,1972.0864197530864,1970.6521739130435,5198.867008777155,красноярский край,110,unknown,95.0,красноярск,s30132,False,False,79800.0,76192.65248663805,0.0
277935,51.535496,46.03040028037039,121.34546522244554,0,92,198,332,0,0,0,0,0,26,55,89,0.7471029657089893,842097.0,0.0751502112715573,1,19,27,48,0,7,11,14,0,5,8,12,5,8,12,3,6,11,3,5,8,0,1,6,0,8,16,22,0,43,107,191,356.79779955962005,2.1993686969479813,0,0,0,0.079537212093741,4,12,29,535,205,3597.0,751.0,3.118534482758621,2.274193548387097,1929.7739872068232,1920.510638297873,2372.199509527427,саратовская область,110,first,45.0,саратов,s15441,False,False,58900.0,62103.68048105723,0.0
277248,57.004173,40.992597933380594,86.72628481951229,3,52,91,162,0,1,1,1,2,9,11,16,1.1611842488438937,409285.0,0.0576104921380701,3,24,66,120,1,8,27,75,0,2,4,6,0,0,0,5,8,14,1,1,1,1,2,2,0,0,1,3,0,27,40,49,173.78640839914445,73.24648133690928,0,0,0,0.0899080839216523,6,11,17,165,36,2457.0,571.0,5.375,5.742857142857143,1936.051282051282,1965.428571428572,2336.74914431387,ивановская область,100,third,45.0,иваново,s32253,False,False,42100.0,45557.12271340232,0.0
277067,56.839830000000006,53.20331683596692,1801.9718261381245,5,43,116,167,0,0,0,0,2,14,25,30,3.022730219832555,646277.0,0.0334878555541765,4,31,68,91,2,7,30,52,0,2,4,9,0,1,1,2,6,9,0,0,0,0,9,23,0,3,4,7,2,19,50,64,272.40453898551607,4.266653719618721,0,0,0,0.0462126689181136,23,35,43,0,0,1949.0,602.0,6.368644067796612,6.394736842105262,1970.890625,1971.6470588235293,3024.067484392498,удмуртия,110,first,55.0,ижевск,s13992,False,False,30700.0,31880.07668417152,0.0
277571,56.50881999999999,84.98559316985579,103.14811901696407,7,63,82,143,0,0,0,0,1,6,8,10,2.8851458407047184,576624.0,0.3558152702395901,0,1,1,16,0,0,0,0,0,1,3,4,2,4,9,0,0,1,0,1,3,6,6,10,0,2,2,3,5,40,51,96,206.1706319042693,1.0547579694156577,0,0,0,0.004195655011511,7,11,23,130,34,3369.0,1042.0,6.707964601769913,8.125,1980.833333333333,1985.21875,4802.43558702861,томская область,10,unknown,85.0,томск,s2098,False,False,42900.0,42783.135960765554,0.0
275300,51.534581216805535,46.02054934002936,175.0396019779681,13,198,345,462,0,0,0,0,4,44,66,89,0.9871604317705798,842097.0,0.1449362880556655,0,4,34,59,0,1,6,9,0,13,22,27,7,17,27,4,7,9,2,5,7,11,16,20,1,11,21,28,8,125,218,286,357.4252393143544,1.924420729812792,0,0,0,0.0454507111663388,22,34,45,502,104,4886.0,943.0,4.144607843137255,4.1645569620253164,1940.5915492957752,1939.3488372093025,2371.6497376057496,саратовская область,10,unknown,45.0,саратов,s27968,False,False,27500.0,24874.371004043016,0.0
277958,59.93162,30.36351336872001,5190.253512539963,18,395,736,1180,2,7,12,15,4,156,279,441,2.592804836350115,5381736.0,0.0511663804117959,2,31,87,169,1,15,28,32,1,9,22,33,10,19,45,7,13,18,40,87,148,10,19,42,2,44,89,136,14,255,449,679,0.2042382569809048,0.4899004889948651,4,8,8,0.089308317999076,19,35,52,386,73,6861.0,1271.0,4.756164383561643,4.764705882352942,1885.6868131868127,1886.1029411764707,1819.7345450790476,санкт-петербург,10,first,35.0,санкт-петербург,s5891,False,False,143100.0,139299.93944480436,0.0
279752,56.2309783,43.405996906774256,65.45068700816711,3,36,69,90,0,0,0,0,0,0,6,9,3.6637801256784943,229000.0,0.1338311190530077,0,11,33,47,0,1,2,2,0,0,1,1,1,3,4,0,0,0,1,1,1,16,21,24,0,0,2,2,2,15,31,43,22.92213098219355,1.122860568085592,0,0,0,0.2439986651021911,9,17,25,105,36,3440.0,1217.0,7.872549019607844,8.342857142857143,1982.1980198019803,1983.3714285714289,2440.7616701546904,нижегородская область,10,ground,45.0,дзержинск,s25158,False,False,38000.0,36928.5657719437,0.0
277250,56.816883,60.606848354458,175.73968974849674,1,32,97,173,0,0,0,0,0,4,16,25,2.4867983980566724,1468833.0,0.13457573637679,0,12,37,60,0,1,3,5,0,2,5,10,3,5,9,0,2,5,2,5,7,1,5,8,0,2,6,11,0,19,52,94,1.0730838151228457,3.3046921510626834,0,0,0,0.030782192845784,14,22,39,166,43,3463.0,921.0,6.639751552795032,6.951219512195122,1970.91975308642,1971.0975609756088,3443.492211953983,свердловская область,10,unknown,65.0,екатеринбург,s4101,False,False,52200.0,54722.98268969865,0.0
278609,54.9545448,20.45730079677065,255.9475663047435,0,2,3,6,0,0,0,1,0,0,0,0,27.41835117808115,453461.0,0.4775443050395268,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,1,1,2,0,1,1,2,798.7028409774773,20.423955941674038,0,0,0,1.3053832869582942,0,0,0,34,8,270.0,94.0,3.5161290322580645,4.857142857142857,1976.757575757576,2002.571428571429,1124.2216531232084,калининградская область,10,manylevels,25.0,зеленоградск,s6089,False,False,60700.0,59457.490531012576,0.0
278910,56.013885,92.85252687957858,102.30813723214776,0,32,53,98,0,0,0,0,0,6,11,26,1.5976858014584936,1095286.0,0.0547138204888873,4,40,75,116,0,0,0,1,0,4,6,10,0,1,4,3,6,10,4,5,6,0,1,2,0,5,6,11,0,17,24,40,0.5382047422065379,1.5782120792716878,0,0,0,0.3317489596218807,9,15,23,166,67,3139.0,1480.0,6.525316455696203,7.138461538461539,1970.4625,1976.1846153846157,5201.030762592123,красноярский край,100,unknown,95.0,красноярск,s6671,False,False,82700.0,89347.73173768303,0.0
279155,53.259274,34.319652564887754,141.55480274447825,4,8,19,38,0,0,0,0,0,1,3,6,3.86578691114118,406553.0,0.1235234949522135,0,3,5,11,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,10,22,328.40663147236864,5.184797925091741,0,0,0,0.4380147868414761,0,1,6,63,30,2292.0,974.0,9.322580645161286,8.517241379310345,2001.9180327868853,1999.9310344827584,1827.8397795381595,брянская область,10,unknown,35.0,брянск,s4599,False,False,41200.0,44767.11405856691,0.0
276408,54.99196,82.9147257029772,324.3171177498325,6,42,77,108,0,0,0,0,0,10,15,23,4.099226425419482,1625600.0,0.0706369919354089,1,15,30,38,0,0,1,2,1,4,6,7,0,4,7,0,0,0,1,2,3,6,10,13,0,6,8,10,3,22,41,55,0.5004225793491646,1.3526465119999982,0,0,0,0.0329149173766554,6,13,19,84,26,2399.0,729.0,8.048780487804878,9.307692307692308,1977.9878048780488,1983.7692307692307,4559.643279269094,новосибирская область,100,unknown,85.0,новосибирск,s9675,False,False,45800.0,35819.87926077023,0.7352446094572674
278207,59.928436,30.3613872539045,104.61833492444777,16,364,691,1120,0,9,10,16,10,133,259,403,2.637807541134164,5381736.0,0.0214134547503508,1,23,57,129,1,14,25,36,0,10,19,36,9,18,48,7,11,18,36,86,125,9,27,46,4,48,80,138,8,237,411,655,0.1648490210225106,0.2261054771307602,5,8,8,0.0660006656854707,20,28,47,363,72,6266.0,1295.0,4.757225433526012,4.852941176470588,1883.6279069767445,1879.761194029851,1819.5104529168316,санкт-петербург,10,first,35.0,санкт-петербург,s13504,False,False,332900.0,225600.99065851755,4.71220151404558
275890,61.76047491245225,34.39927002520455,106.53269106539452,2,7,10,10,0,0,0,0,0,1,1,1,3.3275193205265583,280170.0,0.4760163924228967,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,2,2,2,295.2448234972433,91.76711110262156,0,0,0,0.4560369566972788,1,1,1,38,17,289.0,195.0,3.2222222222222223,4.153846153846153,1979.157894736842,1989.9411764705883,2124.5152533983164,карелия,100,ground,36.0,петрозаводск,s3821,False,False,29900.0,29314.94519445645,0.0
276994,56.326885,44.00866965383716,167.69033099602427,10,175,275,373,0,0,1,2,0,59,91,120,0.2419533772719437,1252236.0,0.0099963092587448,3,47,74,98,1,18,25,35,0,5,14,23,3,4,7,35,48,63,7,8,10,6,8,14,0,9,14,20,2,49,90,120,1.6234185555966074,3.7198316231881337,0,0,0,0.0238612377774404,13,25,30,191,45,1747.0,359.0,4.051282051282051,3.4324324324324325,1937.69375,1936.1621621621616,2478.8712745946755,нижегородская область,100,unknown,45.0,нижний новгород,s12711,False,False,52000.0,55906.62230979954,0.0
278765,58.02075600000001,56.290799268988856,335.0466027260263,5,45,87,152,0,0,1,1,1,3,8,22,2.5413830533809247,1055397.0,0.0401059617969113,2,30,42,55,0,0,1,2,0,1,2,5,4,7,10,1,3,5,0,0,0,3,3,6,1,3,5,9,3,28,55,95,270.3895983022289,0.8545188710612538,0,0,1,0.1323135129988869,8,13,27,167,59,2668.0,943.0,4.987951807228916,4.813559322033898,1959.9578313253005,1959.0,3266.0347294309813,пермский край,10,first,55.0,пермь,s12639,False,False,38700.0,35535.35509129085,0.0
278967,59.93288,30.35163842425953,269.56042623455176,18,321,714,1237,0,3,5,8,10,127,289,463,1.9173922386810816,5381736.0,0.0304345791591558,5,32,91,157,1,24,46,67,2,16,30,42,13,27,57,8,20,47,54,90,133,13,25,49,4,48,91,158,12,154,361,660,0.6790546061688051,0.9813701749409592,0,0,0,0.0714214395729318,26,43,64,381,91,7591.0,1717.0,4.84065934065934,4.895348837209301,1874.5096418732785,1878.6976744186047,1819.0611034845354,санкт-петербург,10,high,35.0,санкт-петербург,s17147,False,False,242000.0,175326.18070160245,2.356930024299985
276875,53.51595,49.28236582294669,167.12629565294657,2,19,35,70,0,0,0,0,0,9,11,16,8.448792981945745,707408.0,0.12294275138814,0,31,68,110,0,1,1,2,2,5,5,5,0,0,0,0,8,8,0,0,0,0,1,3,2,4,4,5,0,2,6,31,66.1443323625982,5.6742330937663095,0,0,0,0.077704177854229,5,15,27,46,9,2049.0,273.0,10.666666666666666,12.0,1977.3589743589744,1976.428571428572,2637.392625262524,самарская область,100,unknown,45.0,тольятти,s29043,False,False,37700.0,31545.006005205807,0.09047204839748524
279258,56.505924,84.98399792455494,225.3725784700368,1,42,73,121,0,0,0,0,0,5,7,9,2.603616424672101,576624.0,0.1318150653367162,0,1,5,22,0,0,0,0,0,2,2,2,2,4,9,0,0,2,0,0,2,2,7,10,0,1,2,2,1,25,45,79,205.8819336576091,1.0906350513199423,0,0,0,0.0987340641738594,8,10,20,121,41,2961.0,743.0,6.644859813084112,6.833333333333332,1980.5092592592605,1982.111111111111,4802.0993279410595,томская область,100,unknown,85.0,томск,s6510,False,False,35900.0,27873.84358224037,0.8457353777012839
275512,56.0363579236797,92.89468405516205,88.39388527204903,2,19,51,78,0,0,0,0,0,5,15,15,3.566346101830804,1095286.0,0.1682506039280661,0,21,40,60,0,0,0,1,0,0,2,2,3,4,5,0,0,0,0,0,2,0,1,1,0,1,3,6,0,5,19,40,1.4803623705434736,4.395206364216931,0,0,0,0.2025566699232428,5,14,20,60,15,2686.0,757.0,13.133333333333333,14.333333333333336,2005.6166666666663,2007.466666666667,5205.479764922202,красноярский край,100,unknown,95.0,красноярск,s14828,False,False,94800.0,117757.01416409426,0.09879073183398816
276077,59.9305012904591,30.356638126622403,102.78871856068275,21,368,791,1332,1,6,9,17,9,128,287,502,2.357129371638365,5381736.0,0.0722098131930296,7,33,61,152,0,21,36,50,0,16,25,42,7,28,53,7,16,21,50,91,148,11,21,50,2,57,102,147,15,226,469,767,0.1219515809178494,0.5478047107601068,0,0,8,0.0860215330027507,21,29,72,409,110,7043.0,2154.0,4.787179487179487,4.89908256880734,1881.8582474226805,1876.495327102804,1819.2885404215438,санкт-петербург,110,first,35.0,санкт-петербург,s14207,False,False,431800.0,447753.4173444247,0.0
278824,59.928326,30.32697103285893,114.16934712850258,19,375,663,1085,0,0,0,6,6,131,242,390,1.234029107974732,5381736.0,0.1133996060851488,0,33,74,153,1,6,12,27,0,11,20,38,10,23,43,2,9,35,29,55,88,15,33,41,4,36,74,133,16,244,403,625,0.3192616371439081,1.220876389736865,0,0,0,0.1017634491217951,21,42,70,177,58,3031.0,957.0,4.42962962962963,4.418604651162791,1854.0970149253728,1851.6046511627908,1817.4446066497264,санкт-петербург,10,unknown,35.0,санкт-петербург,s6648,False,False,106300.0,85933.74882802204,0.33639574337730577
278337,56.84893,60.61585779013911,106.67877970478176,2,64,151,337,0,0,0,2,1,10,29,80,1.1302495688985374,1468833.0,0.1058310512904781,0,26,52,93,0,4,12,26,0,3,11,26,2,6,12,3,7,28,1,3,5,1,1,7,0,5,16,37,0,41,80,153,1.6361435106434057,1.1815272378603114,0,0,0,0.1545010793476607,12,22,39,147,32,3150.0,627.0,7.049645390070922,6.290322580645161,1968.6433566433568,1967.3870967741927,3445.946656401573,свердловская область,100,unknown,65.0,екатеринбург,s28632,False,False,51900.0,44779.289875827824,0.0036143608166991567
277342,52.27943,104.25870882021898,27.87160491889223,1,14,24,39,0,1,1,1,1,5,6,9,2.057792176607174,623562.0,0.1065326704828843,0,5,6,12,0,0,0,0,0,0,0,0,2,3,4,0,0,1,0,1,3,0,1,2,0,1,1,1,0,6,10,18,61.23133223732786,0.4927481843780234,0,2,2,0.0407540548128344,6,11,23,216,63,1784.0,500.0,4.757425742574258,4.912280701754386,1967.91,1968.2631578947369,5450.58586965702,иркутская область,100,high,105.0,иркутск,s25598,False,False,1434100.0,1767103.1195844586,0.0722615780698142
279607,52.25026,104.356114740109,52.43954213389723,3,20,28,43,0,0,0,0,1,4,7,11,6.5847258464366245,623562.0,0.1023614332371631,1,10,13,23,0,0,0,1,1,3,3,4,2,2,2,1,1,1,0,1,1,2,2,2,0,0,0,0,1,7,9,15,61.21037648796783,6.004341959276926,0,0,0,0.0724955831154101,9,13,18,155,67,2751.0,1469.0,8.0,6.950819672131147,1989.966666666667,1983.265625,5452.634127760528,иркутская область,10,unknown,105.0,иркутск,s31929,False,False,71800.0,68288.16298312454,0.0
279124,52.53955,103.88551772044548,40.20027258449765,2,33,58,150,0,0,0,1,0,5,8,18,0.9393038849576196,226374.0,0.0421301346009134,2,61,84,142,0,4,4,6,0,1,1,7,2,6,10,0,0,1,0,0,0,3,7,9,1,2,3,6,1,11,18,74,60.57311657221972,2.493980959705392,0,0,0,0.04104217188531,6,6,15,310,64,3101.0,914.0,3.483221476510068,4.40625,1957.056478405316,1959.65625,5458.098352549231,иркутская область,100,unknown,105.0,ангарск,s8808,False,False,72200.0,76541.76954975617,0.0
278380,56.055504000000006,92.91381488911436,293.89074618024074,3,23,51,103,0,0,0,0,0,4,8,16,5.688919046253719,1095286.0,0.1582364469045706,0,22,50,79,0,0,0,0,1,4,4,7,2,3,3,0,0,0,0,1,4,0,1,3,0,0,0,1,2,14,36,70,2.675494059355602,6.836261799779646,0,0,0,0.139395925683515,8,14,26,127,34,4946.0,1504.0,11.393700787401574,10.941176470588236,2004.2047244094488,2003.735294117647,5208.330722172011,красноярский край,10,unknown,95.0,красноярск,s2181,False,False,43700.0,33638.350742547715,0.988200913520643
276866,52.530895,103.8808559094404,422.7829301323896,4,35,54,85,0,0,0,0,1,3,4,6,0.3078651978159447,226374.0,0.0621404927985155,3,21,37,75,0,0,1,1,0,2,3,3,1,5,7,0,0,2,0,0,0,0,1,4,0,2,2,3,3,25,32,47,61.21481498106708,3.2837861294899,0,0,0,0.2342365912896677,1,5,12,134,38,2626.0,756.0,5.290076335877862,5.4444444444444455,1965.8091603053435,1964.805555555556,5456.954334288943,иркутская область,110,third,105.0,ангарск,s27963,False,False,37200.0,37042.649747225936,0.0
279039,51.743874,36.19207635467715,83.90088357346602,5,125,286,376,0,0,0,0,0,17,44,60,0.8196130052305626,443212.0,0.1284736879829214,0,13,29,50,1,2,2,4,0,8,17,25,3,4,7,3,7,14,1,1,1,2,8,12,0,16,20,26,4,91,213,263,430.99694092488136,2.978404888207931,0,0,0,0.0627179364616807,6,18,26,188,69,2329.0,1033.0,4.892045454545454,5.0,1964.5,1965.515625,1872.7182386947936,курская область,10,unknown,35.0,курск,s6517,False,False,64000.0,68402.14018693577,0.0
279542,59.5124213,34.19739462290903,183.9896122092353,7,20,24,29,0,0,0,0,0,1,1,1,253.5628735351344,280170.0,0.1030611193471828,0,8,13,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,7,14,18,22,211.05758750420884,41.22889383469112,0,0,0,0.0297728310588807,3,7,7,31,19,561.0,371.0,5.0,5.857142857142858,1981.875,1983.857142857143,2035.169756160917,ленинградская область,110,other,35.0,пикалево,s14509,False,False,28800.0,27626.559668050977,0.0
279426,53.35834000000001,83.774563126755,650.8290475859084,2,50,89,170,0,0,0,0,1,8,11,22,1.3049876449401254,632723.0,0.0544808307851364,3,23,47,70,0,5,5,7,0,4,7,14,2,5,8,2,2,3,2,3,3,1,6,7,0,1,4,4,1,29,51,107,189.9175454234133,0.8898222128758648,0,0,2,0.2405233853010885,17,23,36,262,61,3098.0,774.0,3.8683127572016462,3.872727272727273,1957.665306122449,1953.5892857142856,4470.071622668857,алтайский край,10,unknown,85.0,барнаул,s20428,False,False,48300.0,57614.20781553309,0.006652556666474055
279724,56.83912,60.609482074876965,644.6047819465424,4,145,242,409,1,1,2,3,0,44,88,152,0.0800876073094234,1468833.0,0.0901864200389466,0,28,33,71,1,28,36,53,0,9,18,32,3,4,8,19,30,40,3,6,9,5,8,13,0,5,20,41,1,40,65,117,0.5706905994058293,2.196117541752593,0,0,0,0.0758899531174071,13,21,41,56,11,1121.0,205.0,6.230769230769233,4.454545454545454,1953.5769230769224,1938.0,3444.989624791781,свердловская область,110,first,65.0,екатеринбург,s32158,False,False,58400.0,60728.68383288911,0.0
276642,53.757084,87.10728065965691,164.3644280766942,0,11,26,51,0,0,0,0,0,0,0,1,2.025644650215539,552105.0,0.0664181472495112,3,7,9,10,0,0,0,2,0,1,1,1,0,0,1,7,10,16,1,1,1,0,0,2,0,0,1,2,0,2,13,22,302.8513451282032,5.579187449981114,0,0,0,0.0744253591856318,5,10,14,158,57,2839.0,1048.0,4.8680555555555545,4.909090909090909,1954.2896551724136,1953.8545454545451,4682.633403432752,кемеровская область,10,unknown,85.0,новокузнецк,s12389,False,False,35000.0,26337.81561287727,1.4222586624182842
277312,56.05853000000001,92.9149870904528,82.88817228464599,0,27,51,82,0,0,0,0,0,4,4,9,6.018348396980607,1095286.0,0.0756973288918295,0,17,32,75,0,0,0,0,0,4,6,6,2,3,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,18,35,58,2.997251974642462,7.130476845300096,0,0,0,0.0665084631058812,8,17,21,124,40,4761.0,1546.0,10.69918699186992,10.3,2003.138211382114,2002.275,5208.677591259762,красноярский край,10,unknown,95.0,красноярск,s5259,False,False,104500.0,109448.66740270104,0.0
275572,56.86380330204258,53.21324512844814,594.2804948285103,1,24,77,143,0,0,0,0,0,5,12,19,0.5755050994716655,646277.0,0.1633607388915331,0,7,30,50,0,4,9,14,0,2,6,10,1,2,3,0,2,7,2,2,2,2,5,6,0,4,8,9,1,9,39,80,274.27426685212475,6.915112049125183,0,0,0,0.1558524964107441,2,17,35,0,0,1949.0,602.0,6.368644067796612,6.394736842105262,1970.890625,1971.6470588235293,3025.9075040474504,удмуртия,10,first,55.0,ижевск,s10889,False,False,28800.0,23988.672224744325,0.11364385427520264
